SCH_NAME,ADDRESSES,NCESSCH,URL,QUERY_RANKING
Stevens Point Area Senior High,"1201 N Point Dr, Stevens Point, WI 54481",551449001880,https://www.stevenspointarea.com/listing/stevens-point-area-senior-high-school/618/,2
Washington Elementary,"3500 Prais St, Stevens Point, WI 54481",551449001881,https://www.stevenspointarea.com/listing/washington-elementary-school/619/,3
Mckinley Center,"2926 Blaine St, Stevens Point, WI 54481",551449001914,https://www.stevenspointarea.com/listing/mckinley-center/672/,4
Care Concerned About Reaching Everyone,"2000 Polk St, Stevens Point, WI 54481",551449002210,https://www.schools-info.com/stevens-point-wi/care-concerned-about-reaching-everyone/,5
Bannach Elementary,"5400 Walter St, Stevens Point, WI 54481",551449002452,https://www.stevenspointarea.com/listing/bannach-elementary-school/607/,5
Point 4 The Future,"1900 Polk St, Stevens Point, WI 54481",551449002739,https://www.hisawyer.com/listings/providers/59908-point-4-the-future,1
Stockbridge Elementary,"110 School St, Stockbridge, WI 53088",551452001882,http://www.stockbridge.k12.wi.us/,2
Stockbridge High,"110 School St, Stockbridge, WI 53088",551452001883,http://www.stockbridge.k12.wi.us/,1
Stockbridge Middle,"110 School St, Stockbridge, WI 53088",551452002499,http://www.stockbridge.k12.wi.us/,1
Kegonsa Elementary,"1400 Vernon St, Stoughton, WI 53589",551455001884,https://www.stoughton.k12.wi.us/kegonsa-elementary-school,1
Stoughton High,"600 Lincoln Ave, Stoughton, WI 53589",551455001886,https://www.stoughton.k12.wi.us/stoughton-high-school,1
River Bluff Middle,"235 N Forrest St, Stoughton, WI 53589",551455001887,https://www.hisawyer.com/listings/providers/59929-river-bluff-middle,2
Fox Prairie Elementary,"1601 W South St, Stoughton, WI 53589",551455002424,https://www.stoughton.k12.wi.us/fox-prairie-elementary-school,1
Sandhill Elementary,"1920 Lincoln Ave, Stoughton, WI 53589",551455002813,https://www.stoughton.k12.wi.us/sandhill-elementary-school,1
Stratford High,"522 N Third Ave, Stratford, WI 54484",551458001891,https://www.hisawyer.com/listings/providers/59933-stratford-high,1
Stratford Middle,"522 N Third Ave, Stratford, WI 54484",551458002939,https://education.uslocalsearch.info/de/stratford-middle-school-1-715-687-4311.html,4
Sawyer Elementary,"60 Willow Dr, Sturgeon Bay, WI 54235",551461001392,https://www.sturbay.k12.wi.us/schools/sawyer/,1
Sturgeon Bay High,"1230 Michigan St, Sturgeon Bay, WI 54235",551461001894,https://www.sturbay.k12.wi.us/,1
Sunrise Elementary,"1414 Rhode Island St, Sturgeon Bay, WI 54235",551461001895,https://www.sturbay.k12.wi.us/schools/sunrise/,1
Walker Middle,"19 N 14th Ave, Sturgeon Bay, WI 54235",551461002322,https://www.sturbay.k12.wi.us/schools/tjwalker/,1
Prairie View Middle,"400 N Thompson Rd, Sun Prairie, WI 53590",551464001400,https://www.sunprairieschools.org/prairie-view,1
Patrick Marsh Middle,"1351 Columbus St, Sun Prairie, WI 53590",551464001401,https://www.sunprairieschools.org/patrick-marsh,1
Eastside Elementary,"661 Elizabeth Ln, Sun Prairie, WI 53590",551464001899,https://www.sunprairieschools.org/eastside,1
Northside Elementary,"230 W Klubertanz Dr, Sun Prairie, WI 53590",551464001900,https://www.sunprairieschools.org/northside-elementary-home,1
Royal Oaks Elementary,"2215 Pennsylvania Ave, Sun Prairie, WI 53590",551464001901,https://www.sunprairieschools.org/royal-oaks-elementary-home,1
Sun Prairie High,"888 Grove St, Sun Prairie, WI 53590",551464001902,https://www.sunprairieschools.org/high/sun-prairie-high-school-about/general-contact-information,1
Westside Elementary,"1320 Buena Vista Dr, Sun Prairie, WI 53590",551464001904,https://www.sunprairieschools.org/westside-home,2
Horizon Elementary,"625 N Heatherstone Dr, Sun Prairie, WI 53590",551464002624,https://www.sunprairieschools.org/horizon,1
Prairie Phoenix Academy,"160 South St, Sun Prairie, WI 53590",551464002625,https://www.sunprairieschools.org/prairie-phoenix-academy-home,1
Creekside Elementary,"1251 O'Keeffe Ave, Sun Prairie, WI 53590",551464002756,https://www.sunprairieschools.org/creekside,1
Sun Prairie Four Kids,"509 Commercial Ave, Sun Prairie, WI 53590",551464002761,https://www.hisawyer.com/listings/schools/59947-sun-prairie-four-kids,1
Cardinal Heights Upper Middle,"220 Kroncke Dr, Sun Prairie, WI 53590",551464002810,https://www.sunprairieschools.org/cardinal-heights,1
Great Lakes Elementary,"129 N 28th St E, Superior, WI 54880",551467000687,http://superiorgles.ss13.sharpschool.com/,1
Bryant Elementary,"1423 Central Ave, Superior, WI 54880",551467001906,http://superiorbes.ss13.sharpschool.com/,1
Superior Middle,"3626 Hammond Ave, Superior, WI 54880",551467001907,http://superiorms.ss13.sharpschool.com/student,1
Cooper Elementary,"1807 Missouri Ave, Superior, WI 54880",551467001917,http://superiorces.ss13.sharpschool.com/,1
Superior High,"2600 Catlin Ave, Superior, WI 54880",551467001918,http://superiorhs.ss13.sharpschool.com/,1
Four Corners Elementary,"4465 E County Road B, Superior, WI 54880",551467002347,http://superiorfces.ss13.sharpschool.com/our_school,1
Lake Superior Elementary,"6200 E 3rd St, Superior, WI 54880",551467002348,http://superiorlses.ss13.sharpschool.com/our_school,1
Northern Lights Elementary,"1201 N 28th St, Superior, WI 54880",551467002539,http://superiornles.ss13.sharpschool.com/,1
Superior Community Preschool,"3025 Tower Ave, Superior, WI 54880",551467002811,http://superiorcps.ss13.sharpschool.com/,1
Suring Elementary,"411 Algoma St, Suring, WI 54174",551470001921,https://www.suring.k12.wi.us/,1
Suring High,"411 Algoma St, Suring, WI 54174",551470001922,https://www.suring.k12.wi.us/,1
Thorp Elementary,"605 S Clark St, Thorp, WI 54771",551482001925,https://www.thorp.k12.wi.us/schools/elementary-school,1
Thorp High,"605 S Clark St, Thorp, WI 54771",551482001926,https://www.thorp.k12.wi.us/schools/high-school,1
Sugar Camp Elementary,"4066 Camp Four Rd, Rhinelander, WI 54501",551485001927,https://www.threelakessd.k12.wi.us/schools/sugarcamp/,1
Three Lakes Elementary,"6930 W School St, Three Lakes, WI 54562",551485001928,https://www.threelakessd.k12.wi.us/contact/,1
Three Lakes Junior High,"6930 W School St, Three Lakes, WI 54562",551485002954,https://www.threelakessd.k12.wi.us/,1
Tigerton Elementary,"500 Elm St, Tigerton, WI 54486",551488001931,https://www.hisawyer.com/listings/providers/59968-tigerton-elementary,3
Tigerton High,"213 Spaulding St, Tigerton, WI 54486",551488001932,https://www.hisawyer.com/listings/schools/59969-tigerton-high,5
Camp Douglas Elementary,"81 Junction St, Camp Douglas, WI 54618",551491001933,https://www.tomah.education/camp-douglas/index,1
Lemonweir Elementary,"711 N Glendale Ave, Tomah, WI 54660",551491001934,https://www.tomah.education/lemonweir/index,2
Miller Elementary,"813 Oak Ave, Tomah, WI 54660",551491001935,https://www.tomah.education/miller/index,1
Oakdale Elementary,"217 S Oakwood St, Oakdale, WI 54660",551491001937,https://www.tomah.education/oakdale/index,1
Tomah Middle,"612 Hollister Ave, Tomah, WI 54660",551491001938,https://www.tomah.education/middle-school/index,1
Tomah High,"901 Lincoln Ave, Tomah, WI 54660",551491001939,https://www.tomah.education/high-school/index,1
Warrens Elementary,"409 Main St, Warrens, WI 54666",551491001940,https://www.tomah.education/warrens/index,1
Wyeville Elementary,"225 W Tomah Rd, Wyeville, WI 54660",551491001941,https://www.tomah.education/wyeville/index,1
Timber Pups Learning Center,"129 W Clifton St, Tomah, WI 54660",551491002797,https://www.hisawyer.com/listings/schools/59970-timber-pups-learning-center,2
Tomah Area Montessori School,"1720 Academy Ave, Tomah, WI 54660",551491003028,https://www.tomah.education/tomah-area-montessori-school/tams-contact-us,2
Tomahawk Elementary,"1048 E Kings Rd, Tomahawk, WI 54487",551494001946,https://www.tomahawk.k12.wi.us/schools/middle/about/contact-us.cfm,1
Tomahawk High,"1048 E Kings Rd, Tomahawk, WI 54487",551494001947,https://www.tomahawk.k12.wi.us/schools/high/,1
Tomahawk Middle,"1048 E Kings Rd, Tomahawk, WI 54487",551494001948,https://www.tomahawk.k12.wi.us/schools/middle/about/contact-us.cfm,1
Flambeau Elementary,"N4540 County Road I, Tony, WI 54563",551497001919,https://www.flambeau.k12.wi.us/,1
Flambeau Middle,"N4540 County Road I, Tony, WI 54563",551497001952,https://www.flambeau.k12.wi.us/,1
Turtle Lake Elementary,"205 Oak St N, Turtle Lake, WI 54889",551506001955,https://www.turtlelake.k12.wi.us/schools/elementary/,1
Laker Online,"205 Oak St N, Turtle Lake, WI 54889",551506003032,https://www.turtlelake.k12.wi.us/schools/laker-online.cfm,1
Turtle Lake Middle,"205 Oak St N, Turtle Lake, WI 54889",551506003068,https://www.turtlelake.k12.wi.us/,1
Lakewood Elementary,"1218 Wilmot Ave, Twin Lakes, WI 53181",551509001957,http://www.twinlakes.k12.wi.us/,1
Koenig Elementary,"1114 Lowell St, Two Rivers, WI 54241",551512001959,https://www.trschools.k12.wi.us/schools/koenig/,1
Clarke Middle,"4608 Bellevue Pl, Two Rivers, WI 54241",551512001960,https://www.trschools.k12.wi.us/schools/lbc/,1
Two Rivers High,"4519 Lincoln Ave, Two Rivers, WI 54241",551512001962,https://www.trschools.k12.wi.us/schools/high/,2
Magee Elementary,"3502 Glenwood St, Two Rivers, WI 54241",551512002627,https://www.trschools.k12.wi.us/schools/magee/,1
Union Grove High,"3433 S Colony Ave, Union Grove, WI 53182",551515001963,https://www.ug.k12.wi.us/,1
Union Grove Elementary,"1745 Milldrum St, Union Grove, WI 53182",551518001964,https://www.uges.k12.wi.us/,1
Valders Elementary,"331 W Wilson St, Valders, WI 54245",551521001966,https://www.valders.k12.wi.us/schools/elementary/,2
Valders High,"201 W Wilson St, Valders, WI 54245",551521001967,https://www.valders.k12.wi.us/schools/high/,1
Valders Middle,"138 Jefferson St, Valders, WI 54245",551521001968,https://www.valders.k12.wi.us/schools/middle/,1
Country View Elementary,"710 Lone Pine Way, Verona, WI 53593",551533000242,http://cves.verona.k12.wi.us/,1
Savanna Oaks Middle,"5890 Lacy Rd, Fitchburg, WI 53711",551533001149,http://soms.verona.k12.wi.us/,1
New Century School,"420 Church St, Verona, WI 53593",551533001186,http://nccs.verona.k12.wi.us/,1
Sugar Creek Elementary,"420 Church Ave, Verona, WI 53593",551533001971,http://www.verona.k12.wi.us/cms/One.aspx?portalId=159496&pageId=49776108,1
Verona Area High,"300 Richard St, Verona, WI 53593",551533001972,http://vahs.verona.k12.wi.us/,1
Badger Ridge Middle,"740 N Main St, Verona, WI 53593",551533001973,http://brms.verona.k12.wi.us/our_school/directions,2
Early Childhood,"5830 Devoro Rd, Fitchburg, WI 53711",551533002285,https://www.hisawyer.com/listings/schools/60010-early-childhood,1
Stoner Prairie Elementary,"5830 Devoro Rd, Madison, WI 53711",551533002376,http://spes.verona.k12.wi.us/,1
Glacier Edge Elementary,"800 Kimball La, Verona, WI 53593",551533002647,http://gees.verona.k12.wi.us/,1
Verona Area K4,"710 Lone Pine Way, Verona, WI 53593",551533002890,https://www.hisawyer.com/listings/schools/60013-verona-area-k4,1
Exploration Academy,"400 N Main St, Verona, WI 53593",551533002919,http://eacs.verona.k12.wi.us/,1
Laurel High,"100 Blackhawk Dr, Viroqua, WI 54665",551536001936,https://laurelcharter.wordpress.com/,1
Viroqua Elementary,"115 N Education Ave, Viroqua, WI 54665",551536001975,https://www.viroquaareaschools.com/,1
Viroqua High,"100 Blackhawk Dr, Viroqua, WI 54665",551536001976,https://www.viroquaareaschools.com/,1
Viroqua Middle,"100 Blackhawk Dr, Viroqua, WI 54665",551536001977,https://www.viroquaareaschools.com/,1
Vernon County Area Better Futures High,"100 Blackhawk Dr, Viroqua, WI 54665",551536002513,https://www.areavibes.com/viroqua-wi/schools/vernon+county+area+better+futures+high-551536002513/,4
Wabeno High,"4325 N Branch St, Wabeno, WI 54566",551539001979,https://whs.wabeno.k12.wi.us/en-US,2
Big Foot High,"401 Devils Ln, Walworth, WI 53184",551548001982,https://www.bigfoot.k12.wi.us/,1
Washburn Middle,"305 W 4th Street, Washburn, WI 54891",551554001984,https://www.realtor.com/realestateandhomes-detail/305-W-4th-St_Washburn_WI_54891_M84931-71084,1
Washburn Elementary,"411 W 8th St, Washburn, WI 54891",551554002453,https://wes.washburn.k12.wi.us/en-US/about-us-495b57f6/about-the-school-b6614ce8,1
Washington Island Elementary,"888 Main Rd, Washington Island, WI 54246",551557001986,https://www.island.k12.wi.us/,1
Fox River Middle,"921 W Main St, Waterford, WI 53185",551566001989,https://www.waterford.k12.wi.us/o/fox-river-middle,1
Evergreen Elementary,"817 W Main St, Waterford, WI 53185",551566002454,https://www.waterford.k12.wi.us/o/evergreen-elementary,1
Trailside Elementary,"615 N Milwaukee St, Waterford, WI 53185",551566002509,https://www.waterford.k12.wi.us/o/trailside-elementary,1
Woodfield Elementary,"905 Barnes Dr, Waterford, WI 53185",551566002510,https://www.waterford.k12.wi.us/o/woodfield-elementary,1
Waterloo Elementary,"785 N Monroe St, Waterloo, WI 53594",551572001994,https://www.waterloo.k12.wi.us/,1
Waterloo High,"865 N Monroe St, Waterloo, WI 53594",551572001995,https://www.waterloo.k12.wi.us/waterloo_high_school,1
Waterloo Intermediate,"865 N Monroe St, Waterloo, WI 53594",551572002628,https://waterloo.k12.wi.us/waterloo_intermediate__middle_school,1
Douglas Elementary,"1101 Prospect St, Watertown, WI 53098",551575001997,https://www.watertown.k12.wi.us/schools/douglas/,1
Lebanon Elementary,"W4712 County Road O, Watertown, WI 53098",551575001998,https://www.watertown.k12.wi.us/schools/lebanon/,1
Lincoln Elementary,"210 N Montgomery St, Watertown, WI 53094",551575001999,https://www.hisawyer.com/listings/schools/60044-lincoln-elementary,1
Riverside Middle,"131 Hall St, Watertown, WI 53094",551575002000,https://www.watertown.k12.wi.us/schools/riverside/,1
Schurz Elementary,"1508 Neenah St, Watertown, WI 53094",551575002001,https://www.watertown.k12.wi.us/schools/schurz/,1
Watertown High,"825 Endeavour Dr, Watertown, WI 53098",551575002002,https://www.watertown.k12.wi.us/schools/high/,1
Webster Elementary,"634 S 12th St, Watertown, WI 53094",551575002003,https://www.watertown.k12.wi.us/schools/webster/,1
Watertown 4 Kids,"111 Dodge St, Watertown, WI 53094",551575002661,https://www.watertown.k12.wi.us/schools/4k/,1
Endeavor Charter School,"825 Endeavour Dr, Watertown, WI 53098",551575002981,https://endeavorcharterschool.org/,1
Summit View Elementary,"2100 Summit Ave, Waukesha, WI 53188",551578000261,https://sdw.waukesha.k12.wi.us/SummitviewES,1
West High,"3301 Saylesville Rd, Waukesha, WI 53189",551578000528,https://www.waukesha.k12.wi.us/west/,1
Banting Elementary,"2019 Butler Dr, Waukesha, WI 53186",551578002004,https://sdw.waukesha.k12.wi.us/bantinges,1
Bethesda Elementary,"730 S University Dr, Waukesha, WI 53188",551578002006,https://sdw.waukesha.k12.wi.us/Domain/9,1
Blair Elementary,"301 Hyde Park Ave, Waukesha, WI 53188",551578002007,https://www.hisawyer.com/listings/schools/60062-blair-elementary,4
Butler Middle,"310 N Hine Ave, Waukesha, WI 53188",551578002008,https://sdw.waukesha.k12.wi.us/butlerms,1
Les Paul Middle,"325 Carroll St, Waukesha, WI 53186",551578002009,https://sdw.waukesha.k12.wi.us/lespaulms,1
Hadfield Elementary,"733 Linden St, Waukesha, WI 53186",551578002011,https://sdw.waukesha.k12.wi.us/hadfieldes,1
Hawthorne Elementary,"1111 Maitland Dr, Waukesha, WI 53188",551578002012,https://sdw.waukesha.k12.wi.us/HawthorneES,1
Heyer Elementary,"1209 Heyer Dr, Waukesha, WI 53186",551578002013,https://sdw.waukesha.k12.wi.us/heyeres,1
Hillcrest Elementary,"2200 Davidson Rd, Waukesha, WI 53186",551578002014,https://sdw.waukesha.k12.wi.us/hillcrestes,1
Horning Middle,"2000 Wolf Rd, Waukesha, WI 53186",551578002015,https://sdw.waukesha.k12.wi.us/horningms,1
Lowell Elementary,"140 N Grandview Blvd, Waukesha, WI 53188",551578002017,https://sdw.waukesha.k12.wi.us/lowelles,1
Meadowbrook Elementary,"3130 Rolling Ridge Dr, Waukesha, WI 53188",551578002018,https://sdw.waukesha.k12.wi.us/meadowbrookes,1
North High,"2222 Michigan Ave, Waukesha, WI 53188",551578002019,https://sdw.waukesha.k12.wi.us/northhs,2
Prairie Elementary,"1801 Center Rd, Waukesha, WI 53189",551578002022,https://sdw.waukesha.k12.wi.us/prairieES,1
Waukesha Stem Academy,"114 S Charles St, Waukesha, WI 53186",551578002023,https://sdw.waukesha.k12.wi.us/randalles,1
South High,"401 E Roberta Ave, Waukesha, WI 53186",551578002025,https://sdw.waukesha.k12.wi.us/domain/716,1
Whittier Elementary,"1103 S East Ave, Waukesha, WI 53186",551578002028,https://www.hisawyer.com/listings/schools/60052-whittier-elementary,1
Rose Glen Elementary,"W273S3845 Brookhill Dr, Waukesha, WI 53189",551578002290,https://sdw.waukesha.k12.wi.us/roseglenes,3
Waukesha Engineering Preparatory Academy,"401 E Roberta Ave, Waukesha, WI 53186",551578002688,https://sdw.waukesha.k12.wi.us/WEPA,1
Waukesha Academy Of Health Professions,"401 E Roberta Ave, Waukesha, WI 53186",551578003334,https://sdw.waukesha.k12.wi.us/WAHP,1
Waunakee Intermediate,"6273 Woodland Dr, Waunakee, WI 53597",551581002029,https://www.waunakee.k12.wi.us/intermediate/generalinfo.cfm,2
Arboretum Elementary,"1350 Arboretum Dr, Waunakee, WI 53597",551581002648,https://www.waunakee.k12.wi.us/district/contact_information.cfm,2
Waupaca Learning Center Elementary,"1515 Shoemaker Rd, Waupaca, WI 54981",551584001203,https://www.waupaca.k12.wi.us/schools/learning-center/about/,1
Waupaca High,"E 2325 King Rd, Waupaca, WI 54981",551584002035,https://www.waupaca.k12.wi.us/schools/high/,2
Waupaca Middle,"1149 Shoemaker Rd, Waupaca, WI 54981",551584002036,https://www.waupaca.k12.wi.us/schools/middle/about/,1
Waupaca Community 4-Year Old Kindergarten,"515 School St, Waupaca, WI 54981",551584003007,https://www.hisawyer.com/listings/schools/60082-waupaca-community-4-year-old-kindergarten,2
Meadow View Primary,"601 Grandview Ave, Waupun, WI 53963",551587002044,https://www.hisawyer.com/listings/schools/60090-meadow-view-primary,3
Rock River Intermediate,"451 E Spring St, Waupun, WI 53963",551587002809,https://www.waupun.k12.wi.us/o/rri,1
School For Agricultural And Environmental Studies,"200 S Depot St, Fox Lake, WI 53933",551587002903,https://www.waupun.k12.wi.us/o/sages,1
Horace Mann Middle,"3101 N 13th St, Wausau, WI 54403",551590000544,http://horacemann.wausauschools.org/,1
South Mountain Elementary,"5400 Bittersweet Rd, Wausau, WI 54401",551590001409,http://southmountain.wausauschools.org/,1
Franklin Elementary,"1509 N 5th St, Wausau, WI 54403",551590002048,http://franklin.wausauschools.org/,3
Grant Elementary,"500 N 4th Ave, Wausau, WI 54401",551590002050,http://grant.wausauschools.org/,1
Hewitt-Texas Elementary,"T10331 Quarry Rd, Wausau, WI 54403",551590002051,https://www.hisawyer.com/listings/schools/60097-hewitt-texas-elementary,5
John Marshall Elementary,"1918 Lamont St, Wausau, WI 54403",551590002053,http://marshall.wausauschools.org/,1
John Muir Middle,"1400 W Stewart Ave, Wausau, WI 54401",551590002054,http://johnmuir.wausauschools.org/,1
Lincoln Elementary,"720 S 6th Ave, Wausau, WI 54401",551590002056,http://lincoln.wausauschools.org/,2
Maine Elementary,"5901 N 44th Ave, Wausau, WI 54401",551590002058,http://maine.wausauschools.org/,1
Rib Mountain Elementary,"2701 Robin Ln, Wausau, WI 54401",551590002059,http://ribmountain.wausauschools.org/,1
Riverview Elementary,"4303 Troy St, Wausau, WI 54403",551590002060,http://riverview.wausauschools.org/,1
Stettin Elementary,"109 N 56th Ave, Wausau, WI 54401",551590002061,http://stettin.wausauschools.org/,1
Thomas Jefferson Elementary,"500 W Randolph St, Wausau, WI 54401",551590002062,http://jefferson.wausauschools.org/,2
East High,"2607 N 18th St, Wausau, WI 54403",551590002063,http://east.wausauschools.org/about_us,1
West High,"1200 W Wausau Ave, Wausau, WI 54401",551590002064,http://west.wausauschools.org/,1
Hawthorn Hills Elementary,"1600 Kickbusch St, Wausau, WI 54403",551590002365,http://hawthornhills.wausauschools.org/school_info/our_location,1
Wausau Area Montessori Charter School,"3101 N 13th St, Wausau, WI 54403",551590002629,http://wausauwamcs.ss3.sharpschool.com/,1
Wausau Engineering And Global Leadership Academy,"2607 N 18th St, Wausau, WI 54403",551590002826,https://www.hisawyer.com/listings/schools/60098-wausau-engineering-and-global-leadership-academy,4
Wausau Area Virtual Education,"415 Seymour St, Wausau, WI 54403",551590003027,https://www.wsdwave.org/,1
Wausaukee Elementary,"N11941 US Highway 141, Wausaukee, WI 54177",551593002067,https://www.wausaukee.k12.wi.us/elementary,1
Parkside School,"300 S 16th Ave, Wautoma, WI 54982",551596002071,https://www.wautomasd.org/o/wasd/page/contact-parkside-school,1
Redgranite Elementary,"513 Bonnell Ave, Redgranite, WI 54970",551596002072,https://www.wautomasd.org/page/contact-redgranite-elementary-school,1
Riverview Elementary,"525 S Water St, Wautoma, WI 54982",551596002073,https://www.realtor.com/realestateandhomes-detail/525-S-Water-St_Wautoma_WI_54982_M74953-13599,1
Wautoma High,"514 S Cambridge St, Wautoma, WI 54982",551596002074,https://www.wautomasd.org/o/wasd/page/contact-whs,1
East High,"7500 Milwaukee Ave, Wauwatosa, WI 53213",551599002077,https://www.wauwatosa.k12.wi.us/East,1
Eisenhower Elementary,"11600 W Center St, Wauwatosa, WI 53222",551599002078,https://www.wauwatosa.k12.wi.us/eisenhower,1
Jefferson Elementary,"6927 Maple Ter, Wauwatosa, WI 53213",551599002081,https://www.wauwatosa.k12.wi.us/jefferson,1
Lincoln Elementary,"1741 N Wauwatosa Ave, Wauwatosa, WI 53213",551599002082,https://www.wauwatosa.k12.wi.us/lincoln,1
Longfellow Middle,"7600 W North Ave, Wauwatosa, WI 53213",551599002083,https://www.wauwatosa.k12.wi.us/longfellow,1
Madison Elementary,"9925 W Glendale Ave, Wauwatosa, WI 53225",551599002085,https://www.wauwatosa.k12.wi.us/Page/5093,1
Mckinley Elementary,"2435 N 89th St, Wauwatosa, WI 53226",551599002086,https://www.wauwatosa.k12.wi.us/McKinley,1
Roosevelt Elementary,"2535 N 73rd St, Wauwatosa, WI 53213",551599002087,https://www.wauwatosa.k12.wi.us/Roosevelt,1
Underwood Elementary,"11132 W Potter Rd, Wauwatosa, WI 53226",551599002088,https://www.wauwatosa.k12.wi.us/Page/5076,1
Washington Elementary,"2166 N 68th St, Wauwatosa, WI 53213",551599002089,https://www.wauwatosa.k12.wi.us/Washington,1
West High,"11400 W Center St, Wauwatosa, WI 53222",551599002091,https://www.wauwatosa.k12.wi.us/west,1
Whitman Middle,"11100 W Center St, Wauwatosa, WI 53222",551599002092,https://www.wauwatosa.k12.wi.us/Whitman,1
Wilson Elementary,"1060 N Glenview Ave, Wauwatosa, WI 53213",551599002093,https://www.wauwatosa.k12.wi.us/Wilson,1
Plank Road Complex,"10201 W Watertown Plank Rd, Wauwatosa, WI 53226",551599002349,https://www.schools-info.com/wauwatosa-wi/plank-road-complex/,4
Wauwatosa Stem,"1060 N Glenview Ave, Wauwatosa, WI 53213",551599002728,https://www.hisawyer.com/listings/schools/60123-wauwatosa-stem,1
Webster Elementary,"7364 Alder St E, Webster, WI 54893",551623002098,https://www.webster.k12.wi.us/schools/elementary/,1
Webster High,"7564 Alder St W, Webster, WI 54893",551623002099,https://www.webster.k12.wi.us/schools/high/,2
Webster Middle,"7564 Alder St W, Webster, WI 54893",551623002100,https://www.webster.k12.wi.us/schools/middle/,1
Central High,"8516 W Lincoln Ave, West Allis, WI 53227",551626002101,https://central.wawm.k12.wi.us/,1
Frank Lloyd Wright Intermediate,"9501 W Cleveland Ave, West Allis, WI 53227",551626002102,http://wright.wawm.k12.wi.us/,1
Franklin Elementary,"2060 S 86th St, West Allis, WI 53227",551626002103,http://www.wawm.k12.wi.us/schools_/elementary_schools/franklin_elementary_school,1
Mitchell Elementary,"10125 W Montana Ave, West Allis, WI 53227",551626002104,https://www.hisawyer.com/listings/schools/60155-mitchell-elementary,5
West Milwaukee Intermediate,"5104 W Greenfield Ave, West Milwaukee, WI 53214",551626002106,http://westmilwaukee.wawm.k12.wi.us/,1
Irving Elementary,"10230 W Grant St, West Allis, WI 53227",551626002107,https://www.hisawyer.com/listings/schools/60152-irving-elementary,5
Jefferson Elementary,"7229 W Becher St, West Allis, WI 53219",551626002108,https://www.hisawyer.com/listings/schools/60151-jefferson-elementary,3
Longfellow Elementary,"2211 S 60th St, West Allis, WI 53219",551626002114,https://www.hisawyer.com/listings/schools/60150-longfellow-elementary,2
Madison Elementary,"1117 S 104th St, West Allis, WI 53214",551626002115,https://www.wawm.k12.wi.us/schools_/elementary_schools/madison_elementary_school,1
Nathan Hale High,"11601 W Lincoln Ave, West Allis, WI 53227",551626002117,http://hale.wawm.k12.wi.us/,1
Pershing Elementary,"1330 S 47th St, West Milwaukee, WI 53214",551626002119,https://www.hisawyer.com/listings/schools/60148-pershing-elementary,2
Walker Elementary,"900 S 119th St, West Allis, WI 53214",551626002121,https://www.wawm.k12.wi.us/schools_/elementary_schools/walker_elementary_school,1
Wilson Elementary,"8710 W Orchard St, West Allis, WI 53214",551626002124,https://www.wawm.k12.wi.us/schools_/elementary_schools/wilson_elementary_school,4
Horace Mann Elementary,"6213 W Lapham St, West Allis, WI 53214",551626002377,https://www.wawm.k12.wi.us/schools_/elementary_schools/horace_mann_elementary_school,1
West Allis-West Milwaukee Learning Center,"7815 W Lapham  St, West Allis, WI 53214",551626002490,http://dottke.wawm.k12.wi.us/,1
Shared Journeys,"9004 W Lincoln Ave, West Allis, WI 53227",551626002918,https://www.studentambassadors.org/school/shared-journeys-west-allis-wi/,3
Lane Intermediate,"1300 S 109th St, West Allis, WI 53214",551626003004,http://lane.wawm.k12.wi.us/,1
Badger Middle,"727 S 6th Ave, West Bend, WI 53095",551629002125,https://www.west-bend.k12.wi.us/bms/,2
Decorah Elementary,"1225 Sylvan Way, West Bend, WI 53095",551629002127,https://www.west-bend.k12.wi.us/des,1
East High,"1305 E Decorah Rd, West Bend, WI 53095",551629002128,https://www.west-bend.k12.wi.us/EHS,1
Fair Park Elementary,"519 N Indiana Ave, West Bend, WI 53090",551629002129,https://www.hisawyer.com/listings/schools/60163-fair-park-elementary,2
Green Tree Elementary,"1330 Green Tree Rd, West Bend, WI 53090",551629002130,https://www.west-bend.k12.wi.us/GTES,1
Jackson Elementary,"W204N16850 Jackson Dr, Jackson, WI 53037",551629002131,https://www.west-bend.k12.wi.us/jes,1
Mclane Elementary,"833 Chestnut St, West Bend, WI 53095",551629002132,https://www.west-bend.k12.wi.us/mes,1
Silverbrook Intermediate,"120 N Silverbrook Dr, West Bend, WI 53095",551629002134,https://www.west-bend.k12.wi.us/SIS,1
West High,"1305 E Decorah Rd, West Bend, WI 53095",551629002135,https://www.west-bend.k12.wi.us/whs/,2
Pathways,"1043 S Main St, West Bend, WI 53095",551629002953,http://www.findglocal.com/US/West-Bend/395596837191807/Pathways-Charter-School,5
West De Pere Middle,"1177 S 9th St, De Pere, WI 54115",551632000545,https://www.wdpsd.com/middleschool/,1
West De Pere High,"665 Grant St, De Pere, WI 54115",551632002138,https://www.wdpsd.com/highschool/,1
Westwood Elementary,"1155 Westwood Dr, De Pere, WI 54115",551632002139,https://www.wdpsd.com/westwood/,1
Hemlock Creek Elementary,"1900 Williams Grant Dr, De Pere, WI 54115",551632002726,https://www.wdpsd.com/hemlock/,1
West Salem Elementary,"475 N Mark St, West Salem, WI 54669",551635002140,https://www.wsalem.k12.wi.us/content/schools/elementary-school,1
West Salem High,"490 N Mark St, West Salem, WI 54669",551635002141,https://www.wsalem.k12.wi.us/,2
